,County,Total_All_Schools_df0,TXST_df0,UT Austin_df0,Texas A&M_df0,Texas Tech_df0,Stephen F. Austin_df0,UTSA_df0,UNT_df0,UH_df0,Has_Data_df0,Dominant_School_df0,Dominant_Enrollment_df0,Dominant_Share_df0,TXST_Market_Share_df0,College_Ready_Rate_df0,TSI_Ready_Rate_df0,Participation_Rate_df0,High_Academic_Performance_df0,Low_TXST_Presence_df0,Large_Market_df0,High_Participation_df0,Prime_Target_df0,Academic_Score_df0,Market_Score_df0,TXST_Gap_Score_df0,Participation_Score_df0,Strategic_Opportunity_Score_df0,Opportunity_Tier_df0,TXST_df1,UT Austin_df1,Texas A&M_df1,Texas Tech_df1,Stephen F. Austin_df1,UTSA_df1,UNT_df1,UH_df1,Total_df1,TXST_Share_df1,Total_All_Schools_df2,TXST_df2,UT Austin_df2,Texas A&M_df2,Texas Tech_df2,Stephen F. Austin_df2,UTSA_df2,UNT_df2,UH_df2,Has_Data_df2,Dominant_School_df2,Dominant_Enrollment_df2,Dominant_Share_df2,TXST_Market_Share_df2,Total_All_Schools_df3,TXST_df3,UT Austin_df3,Texas A&M_df3,Texas Tech_df3,Stephen F. Austin_df3,UTSA_df3,UNT_df3,UH_df3,TXST_Market_Share_df3,Total_All_Schools_df4,TXST_df4,UT Austin_df4,Texas A&M_df4,Texas Tech_df4,Stephen F. Austin_df4,UTSA_df4,UNT_df4,UH_df4,Has_Data_df4,Dominant_School_df4,Dominant_Enrollment_df4,Dominant_Share_df4,TXST_Market_Share_df4,Is_Viable_Market_df4,Market_Size_Score_df4,Growth_Potential_df4,Breakable_Market_df4,Opportunity_Score_df4,Opportunity_Category_df4,County_Name_df5,Participation_Rate_df5,College_Ready_Rate_df5,TSI_Ready_Rate_df5,Year_df5,Participation_Level_df5,County_Name_df6,College_Ready_Rate_df6,TSI_Ready_Rate_df6,Participation_Rate_df6,Year_df6,TXST_df7,UT Austin_df7,Texas A&M_df7,Texas Tech_df7,Stephen F. Austin_df7,UTSA_df7,UNT_df7,UH_df7,Total_df7,TXST_Share_df7,Opportunity_Score_df7,Total_All_Schools_df8,TXST_df8,UT Austin_df8,Texas A&M_df8,Texas Tech_df8,Stephen F. Austin_df8,UTSA_df8,UNT_df8,UH_df8,Has_Data_df8,Dominant_School_df8,Dominant_Enrollment_df8,Dominant_Share_df8,TXST_Market_Share_df8,College_Ready_Rate_df8,TSI_Ready_Rate_df8,Participation_Rate_df8,High_Academic_Performance_df8,Low_TXST_Presence_df8,Large_Market_df8,High_Participation_df8,Prime_Target_df8,Academic_Score_df8,Market_Score_df8,TXST_Gap_Score_df8,Participation_Score_df8,Strategic_Opportunity_Score_df8,Opportunity_Tier_df8,TXST_Enrollment_df9,Total_Enrollment_df9,TXST_Market_Share_df9
232,SHELBY,1045.0,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,True,Stephen F. Austin,107.0,10.239234449760763,0.0,12.919999999999998,16.72,62.14,False,True,False,False,False,25.84,58.4739900047062,100.0,62.14,54.09219700141186,Tier 5: Maintain/Monitor,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,112.0,0.0,1045.0,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,True,Stephen F. Austin,107.0,10.239234449760763,0.0,1045.0,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,0.0,1045.0,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,True,Stephen F. Austin,107.0,10.239234449760763,0.0,True,58.4739900047062,100.0,89.76076555023924,77.18914811240094,🔥 TOP PRIORITY,Shelby County,62.14,12.919999999999998,16.72,2024.0,Moderate (60-75%),Shelby County,12.919999999999998,16.72,62.14,2024.0,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,112.0,0.0,11200.0,1045.0,0.0,0.0,5.0,0.0,107.0,0.0,0.0,0.0,True,Stephen F. Austin,107.0,10.239234449760763,0.0,12.919999999999998,16.72,62.14,False,True,False,False,False,25.84,58.4739900047062,100.0,62.14,54.09219700141186,Tier 5: Maintain/Monitor,,,
233,SHERMAN,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,10.3,24.1,76.3,False,True,False,True,False,20.6,38.29911470052485,100.0,76.3,47.35973441015746,Tier 5: Maintain/Monitor,,,,,,,,,,,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,38.29911470052485,100.0,100.0,0.0,⚫ Small Market,Sherman County,76.3,10.3,24.1,2024.0,High (75-90%),Sherman County,10.3,24.1,76.3,2024.0,,,,,,,,,,,,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,10.3,24.1,76.3,False,True,False,True,False,20.6,38.29911470052485,100.0,76.3,47.35973441015746,Tier 5: Maintain/Monitor,,,
234,SMITH,7426.0,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,True,Texas A&M,224.0,3.016428763802854,0.2827901966065176,19.91,34.3,58.71,False,True,True,False,False,39.82,74.9592748503515,99.71720980339347,58.71,64.23022441578415,Tier 4: Volume Play,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,627.0,3.349282296650718,7426.0,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,True,Texas A&M,224.0,3.016428763802854,0.2827901966065176,7426.0,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,0.2827901966065176,7426.0,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,True,Texas A&M,224.0,3.016428763802854,0.2827901966065176,True,74.9592748503515,98.34,96.98357123619716,86.37835167241518,🔥 TOP PRIORITY,Smith County,58.71,19.91,34.3,2024.0,Low (40-60%),Smith County,19.91,34.3,58.71,2024.0,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,627.0,3.349282296650718,60600.0,7426.0,21.0,94.0,224.0,79.0,139.0,0.0,70.0,0.0,True,Texas A&M,224.0,3.016428763802854,0.2827901966065176,19.91,34.3,58.71,False,True,True,False,False,39.82,74.9592748503515,99.71720980339347,58.71,64.23022441578415,Tier 4: Volume Play,21.0,7426.0,0.2827901966065176
235,SOMERVELL,126.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,True,Texas Tech,15.0,11.904761904761903,0.0,20.0,33.0,82.0,False,True,False,True,False,40.0,40.74068782958948,100.0,82.0,56.42220634887684,Tier 5: Maintain/Monitor,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,21.0,0.0,126.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,True,Texas Tech,15.0,11.904761904761903,0.0,126.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,True,Texas Tech,15.0,11.904761904761903,0.0,False,40.74068782958948,100.0,88.0952380952381,0.0,⚫ Small Market,Somervell County,82.0,20.0,33.0,2024.0,High (75-90%),Somervell County,20.0,33.0,82.0,2024.0,,,,,,,,,,,,126.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,True,Texas Tech,15.0,11.904761904761903,0.0,20.0,33.0,82.0,False,True,False,True,False,40.0,40.74068782958948,100.0,82.0,56.42220634887684,Tier 5: Maintain/Monitor,,,
236,SOMERVELL COU,182.0,5.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,True,Texas A&M,11.0,6.043956043956044,2.7472527472527477,,,,False,True,False,False,False,0.0,43.81293400058191,97.25274725274726,0.0,32.594429650724024,No Academic Data,5.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,24.0,20.833333333333336,182.0,5.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,True,Texas A&M,11.0,6.043956043956044,2.7472527472527477,182.0,5.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,2.7472527472527477,182.0,5.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,True,Texas A&M,11.0,6.043956043956044,2.7472527472527477,False,43.81293400058191,83.84,93.95604395604396,0.0,⚫ Small Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,182.0,2.7472527472527477
237,STARR,3627.0,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,True,UTSA,134.0,3.694513371932727,0.5238489109456851,12.65,16.35,28.53333333333333,False,True,True,False,False,25.3,68.93385153825778,99.47615108905433,28.53333333333333,53.548719012621525,Tier 4: Volume Play,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,307.0,6.188925081433225,3627.0,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,True,UTSA,134.0,3.694513371932727,0.5238489109456851,3627.0,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,0.5238489109456851,3627.0,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,True,UTSA,134.0,3.694513371932727,0.5238489109456851,True,68.93385153825778,96.92,96.30548662806729,82.80402309474235,🔥 TOP PRIORITY,Starr County,28.53333333333333,12.65,16.35,2024.0,Very Low (<40%),Starr County,12.65,16.35,28.53333333333333,2024.0,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,307.0,6.188925081433225,28800.0,3627.0,19.0,88.0,66.0,0.0,0.0,134.0,0.0,0.0,True,UTSA,134.0,3.694513371932727,0.5238489109456851,12.65,16.35,28.53333333333333,False,True,True,False,False,25.3,68.93385153825778,99.47615108905433,28.53333333333333,53.548719012621525,Tier 4: Volume Play,19.0,3627.0,0.5238489109456851
238,STEPHENS,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,8.8,19.1,60.7,False,True,False,False,False,17.6,46.79885082676437,100.0,60.7,47.14965524802931,Tier 5: Maintain/Monitor,,,,,,,,,,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,46.79885082676437,100.0,100.0,0.0,⚫ Small Market,Stephens County,60.7,8.8,19.1,2024.0,Moderate (60-75%),Stephens County,8.8,19.1,60.7,2024.0,,,,,,,,,,,,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,8.8,19.1,60.7,False,True,False,False,False,17.6,46.79885082676437,100.0,60.7,47.14965524802931,Tier 5: Maintain/Monitor,,,
239,STERLING,57.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,Texas Tech,12.0,21.052631578947366,0.0,10.0,13.3,88.2,False,True,False,True,False,20.0,34.14922631806248,100.0,88.2,47.06476789541875,Tier 5: Maintain/Monitor,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,57.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,Texas Tech,12.0,21.052631578947366,0.0,57.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,Texas Tech,12.0,21.052631578947366,0.0,False,34.14922631806248,100.0,78.94736842105263,0.0,⚫ Small Market,Sterling County,88.2,10.0,13.3,2024.0,High (75-90%),Sterling County,10.0,13.3,88.2,2024.0,,,,,,,,,,,,57.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,True,Texas Tech,12.0,21.052631578947366,0.0,10.0,13.3,88.2,False,True,False,True,False,20.0,34.14922631806248,100.0,88.2,47.06476789541875,Tier 5: Maintain/Monitor,,,
240,STONEWALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stonewall County,89.5,23.5,29.4,2024.0,High (75-90%),Stonewall County,23.5,29.4,89.5,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,SUTTON,193.0,5.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,True,Texas Tech,13.0,6.735751295336788,2.5906735751295336,4.9,7.3,74.5,False,True,False,True,False,9.8,44.30385551972003,97.40932642487049,74.5,44.14302194089011,Tier 5: Maintain/Monitor,5.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,24.0,20.833333333333336,193.0,5.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,True,Texas Tech,13.0,6.735751295336788,2.5906735751295336,193.0,5.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,2.5906735751295336,193.0,5.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,True,Texas Tech,13.0,6.735751295336788,2.5906735751295336,False,44.30385551972003,84.76,93.26424870466322,0.0,⚫ Small Market,Sutton County,74.5,4.9,7.3,2024.0,Moderate (60-75%),Sutton County,4.9,7.3,74.5,2024.0,,,,,,,,,,,,193.0,5.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,True,Texas Tech,13.0,6.735751295336788,2.5906735751295336,4.9,7.3,74.5,False,True,False,True,False,9.8,44.30385551972003,97.40932642487049,74.5,44.14302194089011,Tier 5: Maintain/Monitor,5.0,193.0,2.5906735751295336
242,SWISHER,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,11.25,19.1,90.46666666666664,False,True,False,True,False,22.5,40.87210021882337,100.0,90.46666666666664,50.30829673231368,Tier 5: Maintain/Monitor,,,,,,,,,,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,False,40.87210021882337,100.0,100.0,0.0,⚫ Small Market,Swisher County,90.46666666666664,11.25,19.1,2024.0,Very High (90-100%),Swisher County,11.25,19.1,90.46666666666664,2024.0,,,,,,,,,,,,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,No Data,0.0,0.0,0.0,11.25,19.1,90.46666666666664,False,True,False,True,False,22.5,40.87210021882337,100.0,90.46666666666664,50.30829673231368,Tier 5: Maintain/Monitor,,,
243,TARRANT,55816.0,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,True,UNT,4853.0,8.694639529883904,1.9367206535760355,18.885,31.25,87.285,False,True,True,True,False,37.77,91.92232615252344,98.06327934642395,87.285,71.02585371504183,Tier 4: Volume Play,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,13038.0,8.291148949225342,55816.0,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,True,UNT,4853.0,8.694639529883904,1.9367206535760355,55816.0,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,1.9367206535760355,55816.0,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,True,UNT,4853.0,8.694639529883904,1.9367206535760355,True,91.92232615252344,88.61,91.3053604701161,90.80523517028494,🔥 TOP PRIORITY,Tarrant County,87.285,18.885,31.25,2024.0,High (75-90%),Tarrant County,18.885,31.25,87.285,2024.0,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,13038.0,8.291148949225342,1195700.0,55816.0,1081.0,2008.0,2293.0,1943.0,379.0,121.0,4853.0,360.0,True,UNT,4853.0,8.694639529883904,1.9367206535760355,18.885,31.25,87.285,False,True,True,True,False,37.77,91.92232615252344,98.06327934642395,87.285,71.02585371504183,Tier 4: Volume Play,1081.0,55816.0,1.9367206535760355
244,TAYLOR,5572.0,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,True,Texas Tech,496.0,8.90165111270639,1.9023689877961232,24.6,35.64,74.0,False,True,True,True,False,49.2,72.54395586659071,98.09763101220388,74.0,68.462712962418,Tier 4: Volume Play,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,1160.0,9.137931034482758,5572.0,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,True,Texas Tech,496.0,8.90165111270639,1.9023689877961236,5572.0,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,1.9023689877961236,5572.0,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,True,Texas Tech,496.0,8.90165111270639,1.9023689877961232,True,72.54395586659071,88.81,91.0983488872936,81.13464771075408,🔥 TOP PRIORITY,Taylor County,74.0,24.6,35.64,2024.0,Moderate (60-75%),Taylor County,24.6,35.64,74.0,2024.0,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,1160.0,9.137931034482758,105400.0,5572.0,106.0,76.0,232.0,496.0,11.0,13.0,150.0,76.0,True,Texas Tech,496.0,8.90165111270639,1.9023689877961232,24.6,35.64,74.0,False,True,True,True,False,49.2,72.54395586659071,98.09763101220388,74.0,68.462712962418,Tier 4: Volume Play,106.0,5572.0,1.9023689877961236
245,TERRELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terrell County,83.3,20.0,20.0,2024.0,High (75-90%),Terrell County,20.0,20.0,83.3,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,TERRY,223.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,Texas Tech,8.0,3.587443946188341,0.0,9.35,11.45,80.39999999999999,False,True,False,True,False,18.7,45.51314359000887,100.0,80.39999999999999,49.17394307700266,Tier 5: Maintain/Monitor,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,223.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,Texas Tech,8.0,3.587443946188341,0.0,223.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,Texas Tech,8.0,3.587443946188341,0.0,False,45.51314359000887,100.0,96.41255605381166,0.0,⚫ Small Market,Terry County,80.39999999999999,9.35,11.45,2024.0,High (75-90%),Terry County,9.35,11.45,80.39999999999999,2024.0,,,,,,,,,,,,223.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,True,Texas Tech,8.0,3.587443946188341,0.0,9.35,11.45,80.39999999999999,False,True,False,True,False,18.7,45.51314359000887,100.0,80.39999999999999,49.17394307700266,Tier 5: Maintain/Monitor,,,
247,THROCKMORTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Throckmorton County,81.44999999999999,20.85,25.0,2024.0,High (75-90%),Throckmorton County,20.85,25.0,81.44999999999999,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,TITUS,1308.0,0.0,11.0,35.0,10.0,5.0,0.0,6.0,0.0,True,Texas A&M,35.0,2.675840978593272,0.0,19.23333333333333,30.566666666666663,53.66666666666666,False,True,False,False,False,38.46666666666666,60.36031967188148,100.0,53.66666666666666,58.86142923489778,Tier 5: Maintain/Monitor,0.0,11.0,35.0,10.0,5.0,0.0,6.0,0.0,67.0,0.0,1308.0,0.0,11.0,35.0,10.0,5.0,0.0,6.0,0.0,True,Texas A&M,35.0,2.675840978593272,0.0,1308.0,0.0,11.0,35.0,10.0,5.0,0.0,6.0,0.0,0.0,1308.0,0.0,11.0,35.0,10.0,5.0,0.0,6.0,0.0,True,Texas A&M,35.0,2.675840978593272,0.0,True,60.36031967188148,100.0,97.32415902140671,79.64499164022209,🔥 TOP PRIORITY,Titus County,53.66666666666666,19.23333333333333,30.566666666666663,2024.0,Low (40-60%),Titus County,19.23333333333333,30.566666666666663,53.66666666666666,2024.0,,,,,,,,,,,,1308.0,0.0,11.0,35.0,10.0,5.0,0.0,6.0,0.0,True,Texas A&M,35.0,2.675840978593272,0.0,19.23333333333333,30.566666666666663,53.66666666666666,False,True,False,False,False,38.46666666666666,60.36031967188148,100.0,53.66666666666666,58.86142923489778,Tier 5: Maintain/Monitor,,,
249,TOM GREEN,1737.0,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,True,Texas Tech,139.0,8.00230282095567,1.1514104778353482,13.185714285714283,21.457142857142856,80.47142857142856,False,True,False,True,False,26.371428571428567,62.74437819607667,98.84858952216466,80.47142857142856,57.18874564897022,Tier 5: Maintain/Monitor,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,270.0,7.4074074074074066,1737.0,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,True,Texas Tech,139.0,8.00230282095567,1.1514104778353482,1737.0,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,1.1514104778353482,1737.0,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,True,Texas Tech,139.0,8.00230282095567,1.1514104778353482,True,62.74437819607667,93.23,91.99769717904434,77.7407285338472,🔥 TOP PRIORITY,Tom Green County,80.47142857142856,13.185714285714283,21.457142857142856,2024.0,High (75-90%),Tom Green County,13.185714285714283,21.457142857142856,80.47142857142856,2024.0,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,270.0,7.4074074074074066,25000.0,1737.0,20.0,40.0,43.0,139.0,0.0,18.0,10.0,0.0,True,Texas Tech,139.0,8.00230282095567,1.1514104778353482,13.185714285714283,21.457142857142856,80.47142857142856,False,True,False,True,False,26.371428571428567,62.74437819607667,98.84858952216466,80.47142857142856,57.18874564897022,Tier 5: Maintain/Monitor,20.0,1737.0,1.1514104778353482
250,TOM GREEN COU,1533.0,23.0,27.0,48.0,103.0,0.0,5.0,7.0,0.0,True,Texas Tech,103.0,6.718851924331376,1.5003261578604044,,,,False,True,False,False,False,0.0,61.69430881917265,98.4996738421396,0.0,38.20822741417972,No Academic Data,23.0,27.0,48.0,103.0,0.0,5.0,7.0,0.0,213.0,10.7981220657277,1533.0,23.0,27.0,48.0,103.0,0.0,5.0,7.0,0.0,True,Texas Tech,103.0,6.718851924331376,1.5003261578604044,1533.0,23.0,27.0,48.0,103.0,0.0,5.0,7.0,0.0,1.5003261578604044,1533.0,23.0,27.0,48.0,103.0,0.0,5.0,7.0,0.0,True,Texas Tech,103.0,6.718851924331376,1.5003261578604044,True,61.69430881917265,91.17,93.28114807566864,76.85438402472005,🔥 TOP PRIORITY,,,,,,,,,,,,23.0,27.0,48.0,103.0,0.0,5.0,7.0,0.0,213.0,10.7981220657277,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,1533.0,1.5003261578604044
251,TRAVIS,26933.0,3335.0,3129.0,1621.0,700.0,53.0,1449.0,551.0,453.0,True,TXST,3335.0,12.382578992314262,12.382578992314262,26.61875,38.53684210526316,84.62105263157895,True,False,True,True,False,53.23749999999999,85.79388959094369,87.61742100768573,84.62105263157895,73.01875634197815,Tier 3: High Performers (TXST Present),3335.0,3129.0,1621.0,700.0,53.0,1449.0,551.0,453.0,11291.0,29.536799220618192,26933.0,3335.0,3129.0,1621.0,700.0,53.0,1449.0,551.0,453.0,True,TXST,3335.0,12.382578992314262,12.382578992314262,26933.0,3335.0,3129.0,1621.0,700.0,53.0,1449.0,551.0,453.0,12.382578992314262,26933.0,3335.0,3129.0,1621.0,700.0,53.0,1449.0,551.0,453.0,True,TXST,3335.0,12.382578992314262,12.382578992314262,True,85.79388959094369,27.16,87.61742100768573,0.0,⭐ TXST Territory,Travis County,84.62105263157895,26.61875,38.53684210526316,2024.0,High (75-90%),Travis County,26.61875,38.53684210526316,84.62105263157895,2024.0,,,,,,,,,,,,26933.0,3335.0,3129.0,1621.0,700.0,53.0,1449.0,551.0,453.0,True,TXST,3335.0,12.382578992314262,12.382578992314262,26.61875,38.53684210526316,84.62105263157895,True,False,True,True,False,53.23749999999999,85.79388959094369,87.61742100768573,84.62105263157895,73.01875634197815,Tier 3: High Performers (TXST Present),3335.0,26933.0,12.382578992314262
252,TRINITY,287.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,True,Stephen F. Austin,10.0,3.484320557491289,0.0,10.95,24.8,72.2,False,True,False,True,False,21.9,47.62675367296488,100.0,72.2,50.26802610188946,Tier 5: Maintain/Monitor,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,287.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,True,Stephen F. Austin,10.0,3.484320557491289,0.0,287.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,True,Stephen F. Austin,10.0,3.484320557491289,0.0,False,47.62675367296488,100.0,96.51567944250873,0.0,⚫ Small Market,Trinity County,72.2,10.95,24.8,2024.0,Moderate (60-75%),Trinity County,10.95,24.8,72.2,2024.0,,,,,,,,,,,,287.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,True,Stephen F. Austin,10.0,3.484320557491289,0.0,10.95,24.8,72.2,False,True,False,True,False,21.9,47.62675367296488,100.0,72.2,50.26802610188946,Tier 5: Maintain/Monitor,,,
253,TYLER,431.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,True,Stephen F. Austin,55.0,12.761020881670534,0.0,13.633333333333333,16.98,57.74,False,True,False,False,False,27.266666666666666,51.03680516362723,100.0,57.74,51.991708215754834,Tier 5: Maintain/Monitor,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,0.0,431.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,True,Stephen F. Austin,55.0,12.761020881670534,0.0,431.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,True,Stephen F. Austin,55.0,12.761020881670534,0.0,False,51.03680516362723,100.0,87.23897911832947,0.0,⚫ Small Market,Tyler County,57.74,13.633333333333333,16.98,2024.0,Low (40-60%),Tyler County,13.633333333333333,16.98,57.74,2024.0,,,,,,,,,,,,431.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,True,Stephen F. Austin,55.0,12.761020881670534,0.0,13.633333333333333,16.98,57.74,False,True,False,False,False,27.266666666666666,51.03680516362723,100.0,57.74,51.991708215754834,Tier 5: Maintain/Monitor,,,
